"dmuiid","lmapunitiid","muiid","MLRARSYM","Count","percentmlra","pmlra","mu.total","affinity","LRU","best","ofbest","compname","coiid","areasymbol","areaname","nationalmusym","muname","tgs","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T50_frag","T50_sand","T50_silt","T50_clay","T50_OM","T50_AWC","T50_pH","T150_frag","T150_sand","T150_silt","T150_clay","T150_OM","T150_AWC","flood","humicdepth","ec","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","Site","grpname"
716252,298817,2621754,"139",37959,0.111557791603027,0.970087558715594,0.975218945802188,99.4738220469688,"139",99.4738220469688,100,"Ravenna",2349063,"OH029","Columbiana County, Ohio","2v04q","Ravenna silt loam, 2 to 6 percent slopes",17.6273596194148,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",4,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716252,288064,2621754,"139",58626,0.172296085000107,0.970087558715594,0.975218945802188,99.4738220469688,"139",99.4738220469688,100,"Ravenna",2349063,"OH151","Stark County, Ohio","2v04q","Ravenna silt loam, 2 to 6 percent slopes",17.6273596194148,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",4,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716252,288189,2621754,"139",11413,0.0335416917085632,0.970087558715594,0.975218945802188,99.4738220469688,"139",99.4738220469688,100,"Ravenna",2349063,"OH005","Ashland County, Ohio","2v04q","Ravenna silt loam, 2 to 6 percent slopes",17.6273596194148,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",4,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716252,816807,2621754,"139",53130,0.156143878075524,0.970087558715594,0.975218945802188,99.4738220469688,"139",99.4738220469688,100,"Ravenna",2349063,"OH099","Mahoning County, Ohio","2v04q","Ravenna silt loam, 2 to 6 percent slopes",17.6273596194148,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",4,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716252,1593251,2621754,"139",7,2.05723159519795e-05,0.970087558715594,0.975218945802188,99.4738220469688,"139",99.4738220469688,100,"Ravenna",2349063,"OH117","Morrow County, Ohio","2v04q","Ravenna silt loam, 2 to 6 percent slopes",17.6273596194148,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",4,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716252,288487,2621754,"139",42523,0.124970941603718,0.970087558715594,0.975218945802188,99.4738220469688,"139",99.4738220469688,100,"Ravenna",2349063,"OH133","Portage County, Ohio","2v04q","Ravenna silt loam, 2 to 6 percent slopes",17.6273596194148,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",4,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716252,286929,2621754,"139",3944,0.011591030587801,0.970087558715594,0.975218945802188,99.4738220469688,"139",99.4738220469688,100,"Ravenna",2349063,"OH075","Holmes County, Ohio","2v04q","Ravenna silt loam, 2 to 6 percent slopes",17.6273596194148,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",4,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716252,287220,2621754,"139",33750,0.0991879519113298,0.970087558715594,0.975218945802188,99.4738220469688,"139",99.4738220469688,100,"Ravenna",2349063,"OH169","Wayne County, Ohio","2v04q","Ravenna silt loam, 2 to 6 percent slopes",17.6273596194148,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",4,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716252,287134,2621754,"139",57685,0.169530577955705,0.970087558715594,0.975218945802188,99.4738220469688,"139",99.4738220469688,100,"Ravenna",2349063,"OH155","Trumbull County, Ohio","2v04q","Ravenna silt loam, 2 to 6 percent slopes",17.6273596194148,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",4,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716252,170791,2621754,"139",6481,0.0190470256692542,0.970087558715594,0.975218945802188,99.4738220469688,"139",99.4738220469688,100,"Ravenna",2349063,"OH139","Richland County, Ohio","2v04q","Ravenna silt loam, 2 to 6 percent slopes",17.6273596194148,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",4,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716252,825388,2621754,"139",12816,0.0376649716057956,0.970087558715594,0.975218945802188,99.4738220469688,"139",99.4738220469688,100,"Ravenna",2349063,"OH153","Summit County, Ohio","2v04q","Ravenna silt loam, 2 to 6 percent slopes",17.6273596194148,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",4,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716252,288379,2621754,"139",1593,0.00468167133021477,0.970087558715594,0.975218945802188,99.4738220469688,"139",99.4738220469688,100,"Ravenna",2349063,"OH103","Medina County, Ohio","2v04q","Ravenna silt loam, 2 to 6 percent slopes",17.6273596194148,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",4,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716253,288065,2621755,"139",10744,0.0315755660840097,0.0315755660840097,0.0315755660840097,100,"139",100,100,"Urban land",2349059,"OH151","Stark County, Ohio","2v04r","Ravenna-Urban land complex, 0 to 6 percent slopes",18.0622137027806,TRUE,40,NA,NA,NA,NA,3,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"unranked","no",250,NA,"12-BEL Belmont, New York"
716253,288065,2621755,"139",10744,0.0315755660840097,0.0315755660840097,0.0315755660840097,100,"139",100,100,"Ravenna",2349061,"OH151","Stark County, Ohio","2v04r","Ravenna-Urban land complex, 0 to 6 percent slopes",18.0622137027806,TRUE,45,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",3,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716254,2900451,2621756,"139",152033,0.446810130161043,2.19133076727979,2.19534418141444,99.8171851972629,"139",99.8171851972629,100,"Ravenna",2349066,"PA073","Lawrence County, Pennsylvania","2v04s","Ravenna silt loam, 3 to 8 percent slopes",17.0523337331502,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",6,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716254,538942,2621756,"139",22705,0.066727776241385,2.19133076727979,2.19534418141444,99.8171851972629,"139",99.8171851972629,100,"Ravenna",2349066,"PA121","Venango County, Pennsylvania","2v04s","Ravenna silt loam, 3 to 8 percent slopes",17.0523337331502,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",6,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716254,296250,2621756,"139",555553,1.6327159777243,2.19133076727979,2.19534418141444,99.8171851972629,"139",99.8171851972629,100,"Ravenna",2349066,"PA085","Mercer County, Pennsylvania","2v04s","Ravenna silt loam, 3 to 8 percent slopes",17.0523337331502,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",6,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716254,1913131,2621756,"139",12087,0.0355225118445109,2.19133076727979,2.19534418141444,99.8171851972629,"139",99.8171851972629,100,"Ravenna",2349066,"PA019","Butler County, Pennsylvania","2v04s","Ravenna silt loam, 3 to 8 percent slopes",17.0523337331502,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",6,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716254,2900299,2621756,"139",3251,0.00955437130855506,2.19133076727979,2.19534418141444,99.8171851972629,"139",99.8171851972629,100,"Ravenna",2349066,"PA007","Beaver County, Pennsylvania","2v04s","Ravenna silt loam, 3 to 8 percent slopes",17.0523337331502,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",6,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716255,2900452,2621757,"139",31886,0.0937098380635455,0.217461135221539,0.220817437885536,98.4800554267201,"139",98.4800554267201,100,"Ravenna",2349069,"PA073","Lawrence County, Pennsylvania","2v04t","Ravenna silt loam, 8 to 15 percent slopes",17.2540553363008,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",12,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716255,2900300,2621757,"139",1411,0.0041467911154633,0.217461135221539,0.220817437885536,98.4800554267201,"139",98.4800554267201,100,"Ravenna",2349069,"PA007","Beaver County, Pennsylvania","2v04t","Ravenna silt loam, 8 to 15 percent slopes",17.2540553363008,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",12,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716255,538943,2621757,"139",4134,0.0121494220207833,0.217461135221539,0.220817437885536,98.4800554267201,"139",98.4800554267201,100,"Ravenna",2349069,"PA121","Venango County, Pennsylvania","2v04t","Ravenna silt loam, 8 to 15 percent slopes",17.2540553363008,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",12,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716255,296251,2621757,"139",35791,0.105186251462471,0.217461135221539,0.220817437885536,98.4800554267201,"139",98.4800554267201,100,"Ravenna",2349069,"PA085","Mercer County, Pennsylvania","2v04t","Ravenna silt loam, 8 to 15 percent slopes",17.2540553363008,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",12,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716255,1913132,2621757,"139",772,0.00226883255927545,0.217461135221539,0.220817437885536,98.4800554267201,"139",98.4800554267201,100,"Ravenna",2349069,"PA019","Butler County, Pennsylvania","2v04t","Ravenna silt loam, 8 to 15 percent slopes",17.2540553363008,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",12,250,250,3.4,23.8,55.2,21,1.50000003576279,10.0999999046326,5.50000019073486,6.72,30.26,48.1133333333333,21.6266666666667,0.708000019391378,13.1199998483062,"none",20,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716256,296252,2621759,"139",1514,0.00444949805018528,0.00444949805018528,0.00444949805018528,100,"139",100,100,"Ravenna",2349084,"PA085","Mercer County, Pennsylvania","2v04w","Ravenna silt loam, 8 to 15 percent slopes, severely eroded",17.2400631205409,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",12,250,250,4.74,24.98,51.44,23.58,0.584000000953674,8.06999995186925,5.40000019073486,7.48666666666667,31.1933333333333,46.68,22.1266666666667,0.394666674931844,10.0699999071658,"none",0,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716257,296253,2621758,"139",3009,0.00884315695707234,0.00884315695707234,0.00884315695707234,100,"139",100,100,"Ravenna",2349081,"PA085","Mercer County, Pennsylvania","2v04v","Ravenna silt loam, 15 to 25 percent slopes, eroded",17.2601434854068,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",20,250,250,3.6,23,53.9,23.1,0.719999998807907,9.69999998807907,5.50000019073486,6.95333333333333,30.3933333333333,47.48,22.1266666666667,0.441333340803782,11.8699999414384,"none",0,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716258,296254,2621760,"139",10871,0.0319488066734242,0.0319488066734242,0.0319488066734242,100,"139",100,100,"Ravenna",2349072,"PA085","Mercer County, Pennsylvania","2v04x","Ravenna silt loam, 0 to 15 percent slopes, very stony",16.7497943418136,TRUE,90,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",8,250,250,3.3,21.58,48.6,19.82,9.27999999761581,9.50999992340803,5.19000017166138,6.68666666666667,29.52,45.9133333333333,21.2333333333333,3.30133334000905,12.5299998670816,"none",13,NA,"till, unspecified",NA,"till plain","no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716259,2377818,2621761,"139",28403,0.0834736414262963,0.0834736414262963,0.0842193626156584,99.1145489989454,"139",99.1145489989454,100,"Alvira",2349108,"PA121","Venango County, Pennsylvania","2v04y","Alvira and Ravenna silt loams, 0 to 8 percent slopes, extremely stony",16.1802036821973,TRUE,65,"ultisols","aeric fragiaquults","Fine-loamy, mixed, mesic Aeric Fragiaquults","somewhat poorly",4,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"no","no",50,"F139XY004OH","12-BEL Belmont, New York"
716259,2377818,2621761,"139",28403,0.0834736414262963,0.0834736414262963,0.0842193626156584,99.1145489989454,"139",99.1145489989454,100,"Ravenna",2349076,"PA121","Venango County, Pennsylvania","2v04y","Alvira and Ravenna silt loams, 0 to 8 percent slopes, extremely stony",16.1802036821973,TRUE,25,"alfisols","aeric fragiaqualfs","Fine-loamy, mixed, active, mesic Aeric Fragiaqualfs","somewhat poorly",4,250,250,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"none",0,NA,NA,NA,NA,"no","no",50,NA,"12-BEL Belmont, New York"
716260,1595545,2621762,"139",206,0.000605413869443968,0.127880454859784,0.127899776910842,99.9848928187949,"139",99.9848928187949,100,"Frenchtown",2349124,"OH151","Stark County, Ohio","2v04z","Frenchtown silt loam, 0 to 2 percent slopes",17.5423012085259,TRUE,85,"alfisols","typic fragiaqualfs","Fine-loamy, mixed, active, mesic Typic Fragiaqualfs","poorly",1,250,250,2.68,23.38,54.06,22.56,2.20599992990494,10.7300000488758,5,6.73333333333333,27.9933333333333,49.6933333333333,22.3133333333333,1.00533331374327,13.6300000213087,"none",20,NA,"till, unspecified",NA,"depression","yes","no",25,"F139XY012OH","12-BEL Belmont, New York"
716260,298773,2621762,"139",1821,0.00535174104979353,0.127880454859784,0.127899776910842,99.9848928187949,"139",99.9848928187949,100,"Frenchtown",2349124,"OH029","Columbiana County, Ohio","2v04z","Frenchtown silt loam, 0 to 2 percent slopes",17.5423012085259,TRUE,85,"alfisols","typic fragiaqualfs","Fine-loamy, mixed, active, mesic Typic Fragiaqualfs","poorly",1,250,250,2.68,23.38,54.06,22.56,2.20599992990494,10.7300000488758,5,6.73333333333333,27.9933333333333,49.6933333333333,22.3133333333333,1.00533331374327,13.6300000213087,"none",20,NA,"till, unspecified",NA,"depression","yes","no",25,"F139XY012OH","12-BEL Belmont, New York"
