"dmuiid","MLRA","LRU","compname","coiid","areasymbol","areaname","lmapunitiid","muiid","nationalmusym","muname","tgs","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T50_frag","T50_sand","T50_silt","T50_clay","T50_OM","T50_AWC","T50_pH","T150_frag","T150_sand","T150_silt","T150_clay","T150_OM","T150_AWC","flood","humicdepth","ec","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","grpname","Site111"
755303,"111C",NA,"Maumee",2397007,"IN111","Newton County, Indiana",163596,2657311,"2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,2,"mollisols","typic endoaquolls","Sandy, mixed, mesic Typic Endoaquolls","poorly",1,155,250,0,85,10,5,3,5.49999997019768,6.69999980926514,0.613333333333333,88.68,7.54666666666667,3.77333333333333,1.46666666666667,13.7399998009205,"none",58,0,"outwash",NA,"lake plain & till plain & moraine & outwash plain & depression","yes","no",25,"12-GRR Grand Rapids, Michigan","R111CY002IN"
755303,"111C",NA,"Edwards",2397004,"IN073","Jasper County, Indiana",161356,2657311,"2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,3,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",1,23,250,0,0,0,0,78.1,20.0000002980232,5.87799989700317,5.6,11.2,35.28,9.52,41.82,52.4400005936623,"none",203,1.10000002384186,"organic, herbaceous material & marl",NA,"moraine & lake plain & till plain & outwash plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan","R111CY011IN"
755303,"111C",NA,"Palms",2397006,"IN073","Jasper County, Indiana",161356,2657311,"2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,2,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,89,250,0,0,0,0,65,20.0000002980232,6.5,2.03333333333333,13.9893339538574,13.2573327128092,13.42,38.77,39.260000448674,"none",89,0.600000023841858,"organic, herbaceous material & drift","sandstone and shale","lake plain & moraine & outwash plain & till plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan","R111CY012IN"
755303,"111C",NA,"Edwards",2397004,"IN141","St. Joseph County, Indiana",200306,2657311,"2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,3,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",1,23,250,0,0,0,0,78.1,20.0000002980232,5.87799989700317,5.6,11.2,35.28,9.52,41.82,52.4400005936623,"none",203,1.10000002384186,"organic, herbaceous material & marl",NA,"moraine & lake plain & till plain & outwash plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan","R111CY011IN"
755303,"111C",NA,"Palms",2397006,"IN149","Starke County, Indiana",162614,2657311,"2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,2,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,89,250,0,0,0,0,65,20.0000002980232,6.5,2.03333333333333,13.9893339538574,13.2573327128092,13.42,38.77,39.260000448674,"none",89,0.600000023841858,"organic, herbaceous material & drift","sandstone and shale","lake plain & moraine & outwash plain & till plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan","R111CY012IN"
755303,"111C",NA,"Palms",2397006,"IN131","Pulaski County, Indiana",184940,2657311,"2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,2,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,89,250,0,0,0,0,65,20.0000002980232,6.5,2.03333333333333,13.9893339538574,13.2573327128092,13.42,38.77,39.260000448674,"none",89,0.600000023841858,"organic, herbaceous material & drift","sandstone and shale","lake plain & moraine & outwash plain & till plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan","R111CY012IN"
755303,"111C",NA,"Houghton",2397003,"IN111","Newton County, Indiana",163596,2657311,"2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,TRUE,90,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,5.6,0,0,0,72,20.0000002980232,5.92000007629395,6.8,0,0,0,74,60.0000008940697,"none",203,0.800000011920929,"organic, herbaceous material",NA,"lake plain & till plain & moraine & outwash plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan","R111CY013IN"
755303,"111C",NA,"Edwards",2397004,"IN091","La Porte County, Indiana",272667,2657311,"2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,3,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",1,23,250,0,0,0,0,78.1,20.0000002980232,5.87799989700317,5.6,11.2,35.28,9.52,41.82,52.4400005936623,"none",203,1.10000002384186,"organic, herbaceous material & marl",NA,"moraine & lake plain & till plain & outwash plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan","R111CY011IN"
755303,"111C",NA,"Maumee",2397007,"IN131","Pulaski County, Indiana",184940,2657311,"2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,2,"mollisols","typic endoaquolls","Sandy, mixed, mesic Typic Endoaquolls","poorly",1,155,250,0,85,10,5,3,5.49999997019768,6.69999980926514,0.613333333333333,88.68,7.54666666666667,3.77333333333333,1.46666666666667,13.7399998009205,"none",58,0,"outwash",NA,"lake plain & till plain & moraine & outwash plain & depression","yes","no",25,"12-GRR Grand Rapids, Michigan","R111CY002IN"
755303,"111C",NA,"Palms",2397006,"MI025","Calhoun County, Michigan",188723,2657311,"2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,2,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,89,250,0,0,0,0,65,20.0000002980232,6.5,2.03333333333333,13.9893339538574,13.2573327128092,13.42,38.77,39.260000448674,"none",89,0.600000023841858,"organic, herbaceous material & drift","sandstone and shale","lake plain & moraine & outwash plain & till plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan","R111CY012IN"
755303,"111C",NA,"Maumee",2397007,"IN091","La Porte County, Indiana",272667,2657311,"2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,2,"mollisols","typic endoaquolls","Sandy, mixed, mesic Typic Endoaquolls","poorly",1,155,250,0,85,10,5,3,5.49999997019768,6.69999980926514,0.613333333333333,88.68,7.54666666666667,3.77333333333333,1.46666666666667,13.7399998009205,"none",58,0,"outwash",NA,"lake plain & till plain & moraine & outwash plain & depression","yes","no",25,"12-GRR Grand Rapids, Michigan","R111CY002IN"
755303,"111C",NA,"Edwards",2397004,"MI025","Calhoun County, Michigan",188723,2657311,"2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,3,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",1,23,250,0,0,0,0,78.1,20.0000002980232,5.87799989700317,5.6,11.2,35.28,9.52,41.82,52.4400005936623,"none",203,1.10000002384186,"organic, herbaceous material & marl",NA,"moraine & lake plain & till plain & outwash plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan","R111CY011IN"
755303,"111C",NA,"Maumee",2397007,"IN141","St. Joseph County, Indiana",200306,2657311,"2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,2,"mollisols","typic endoaquolls","Sandy, mixed, mesic Typic Endoaquolls","poorly",1,155,250,0,85,10,5,3,5.49999997019768,6.69999980926514,0.613333333333333,88.68,7.54666666666667,3.77333333333333,1.46666666666667,13.7399998009205,"none",58,0,"outwash",NA,"lake plain & till plain & moraine & outwash plain & depression","yes","no",25,"12-GRR Grand Rapids, Michigan","R111CY002IN"
755303,"111C",NA,"Houghton",2397003,"IN091","La Porte County, Indiana",272667,2657311,"2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,TRUE,90,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,5.6,0,0,0,72,20.0000002980232,5.92000007629395,6.8,0,0,0,74,60.0000008940697,"none",203,0.800000011920929,"organic, herbaceous material",NA,"lake plain & till plain & moraine & outwash plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan","R111CY013IN"
755303,"111C",NA,"Adrian",2397005,"IN087","Lagrange County, Indiana",272607,2657311,"2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,3,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,86,250,0.4,0,0,0,49,20.0000002980232,5.34000015258789,0.8,38.4,2.98666666666667,1.28,26.4453333536784,38.2400004267693,"none",86,0.899999976158142,"organic, herbaceous material & glaciofluvial deposits",NA,"lake plain & till plain & moraine & outwash plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan","R111CY012IN"
755303,"111C",NA,"Edwards",2397004,"IN111","Newton County, Indiana",163596,2657311,"2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,3,"histosols","limnic haplosaprists","Marly, euic, mesic Limnic Haplosaprists","very poorly",1,23,250,0,0,0,0,78.1,20.0000002980232,5.87799989700317,5.6,11.2,35.28,9.52,41.82,52.4400005936623,"none",203,1.10000002384186,"organic, herbaceous material & marl",NA,"moraine & lake plain & till plain & outwash plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan","R111CY011IN"
755303,"111C",NA,"Houghton",2397003,"IN087","Lagrange County, Indiana",272607,2657311,"2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,TRUE,90,"histosols","typic haplosaprists","Euic, mesic Typic Haplosaprists","very poorly",1,250,250,5.6,0,0,0,72,20.0000002980232,5.92000007629395,6.8,0,0,0,74,60.0000008940697,"none",203,0.800000011920929,"organic, herbaceous material",NA,"lake plain & till plain & moraine & outwash plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan","R111CY013IN"
755303,"111C",NA,"Adrian",2397005,"IN131","Pulaski County, Indiana",184940,2657311,"2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,3,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,86,250,0.4,0,0,0,49,20.0000002980232,5.34000015258789,0.8,38.4,2.98666666666667,1.28,26.4453333536784,38.2400004267693,"none",86,0.899999976158142,"organic, herbaceous material & glaciofluvial deposits",NA,"lake plain & till plain & moraine & outwash plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan","R111CY012IN"
755303,"111C",NA,"Adrian",2397005,"IN073","Jasper County, Indiana",161356,2657311,"2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,3,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,86,250,0.4,0,0,0,49,20.0000002980232,5.34000015258789,0.8,38.4,2.98666666666667,1.28,26.4453333536784,38.2400004267693,"none",86,0.899999976158142,"organic, herbaceous material & glaciofluvial deposits",NA,"lake plain & till plain & moraine & outwash plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan","R111CY012IN"
755303,"111C",NA,"Palms",2397006,"IN091","La Porte County, Indiana",272667,2657311,"2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,2,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,89,250,0,0,0,0,65,20.0000002980232,6.5,2.03333333333333,13.9893339538574,13.2573327128092,13.42,38.77,39.260000448674,"none",89,0.600000023841858,"organic, herbaceous material & drift","sandstone and shale","lake plain & moraine & outwash plain & till plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan","R111CY012IN"
755303,"111C",NA,"Palms",2397006,"IN111","Newton County, Indiana",163596,2657311,"2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,2,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,89,250,0,0,0,0,65,20.0000002980232,6.5,2.03333333333333,13.9893339538574,13.2573327128092,13.42,38.77,39.260000448674,"none",89,0.600000023841858,"organic, herbaceous material & drift","sandstone and shale","lake plain & moraine & outwash plain & till plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan","R111CY012IN"
755303,"111C",NA,"Maumee",2397007,"IN149","Starke County, Indiana",162614,2657311,"2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,2,"mollisols","typic endoaquolls","Sandy, mixed, mesic Typic Endoaquolls","poorly",1,155,250,0,85,10,5,3,5.49999997019768,6.69999980926514,0.613333333333333,88.68,7.54666666666667,3.77333333333333,1.46666666666667,13.7399998009205,"none",58,0,"outwash",NA,"lake plain & till plain & moraine & outwash plain & depression","yes","no",25,"12-GRR Grand Rapids, Michigan","R111CY002IN"
755303,"111C",NA,"Adrian",2397005,"IN141","St. Joseph County, Indiana",200306,2657311,"2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,3,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,86,250,0.4,0,0,0,49,20.0000002980232,5.34000015258789,0.8,38.4,2.98666666666667,1.28,26.4453333536784,38.2400004267693,"none",86,0.899999976158142,"organic, herbaceous material & glaciofluvial deposits",NA,"lake plain & till plain & moraine & outwash plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan","R111CY012IN"
755303,"111C",NA,"Maumee",2397007,"IN087","Lagrange County, Indiana",272607,2657311,"2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,2,"mollisols","typic endoaquolls","Sandy, mixed, mesic Typic Endoaquolls","poorly",1,155,250,0,85,10,5,3,5.49999997019768,6.69999980926514,0.613333333333333,88.68,7.54666666666667,3.77333333333333,1.46666666666667,13.7399998009205,"none",58,0,"outwash",NA,"lake plain & till plain & moraine & outwash plain & depression","yes","no",25,"12-GRR Grand Rapids, Michigan","R111CY002IN"
755303,"111C",NA,"Adrian",2397005,"IN091","La Porte County, Indiana",272667,2657311,"2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,3,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,86,250,0.4,0,0,0,49,20.0000002980232,5.34000015258789,0.8,38.4,2.98666666666667,1.28,26.4453333536784,38.2400004267693,"none",86,0.899999976158142,"organic, herbaceous material & glaciofluvial deposits",NA,"lake plain & till plain & moraine & outwash plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan","R111CY012IN"
755303,"111C",NA,"Adrian",2397005,"IN111","Newton County, Indiana",163596,2657311,"2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,3,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,86,250,0.4,0,0,0,49,20.0000002980232,5.34000015258789,0.8,38.4,2.98666666666667,1.28,26.4453333536784,38.2400004267693,"none",86,0.899999976158142,"organic, herbaceous material & glaciofluvial deposits",NA,"lake plain & till plain & moraine & outwash plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan","R111CY012IN"
755303,"111C",NA,"Maumee",2397007,"MI025","Calhoun County, Michigan",188723,2657311,"2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,2,"mollisols","typic endoaquolls","Sandy, mixed, mesic Typic Endoaquolls","poorly",1,155,250,0,85,10,5,3,5.49999997019768,6.69999980926514,0.613333333333333,88.68,7.54666666666667,3.77333333333333,1.46666666666667,13.7399998009205,"none",58,0,"outwash",NA,"lake plain & till plain & moraine & outwash plain & depression","yes","no",25,"12-GRR Grand Rapids, Michigan","R111CY002IN"
755303,"111C",NA,"Palms",2397006,"IN087","Lagrange County, Indiana",272607,2657311,"2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,2,"histosols","terric haplosaprists","Loamy, mixed, euic, mesic Terric Haplosaprists","very poorly",1,89,250,0,0,0,0,65,20.0000002980232,6.5,2.03333333333333,13.9893339538574,13.2573327128092,13.42,38.77,39.260000448674,"none",89,0.600000023841858,"organic, herbaceous material & drift","sandstone and shale","lake plain & moraine & outwash plain & till plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan","R111CY012IN"
755303,"111C",NA,"Adrian",2397005,"MI025","Calhoun County, Michigan",188723,2657311,"2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,3,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,86,250,0.4,0,0,0,49,20.0000002980232,5.34000015258789,0.8,38.4,2.98666666666667,1.28,26.4453333536784,38.2400004267693,"none",86,0.899999976158142,"organic, herbaceous material & glaciofluvial deposits",NA,"lake plain & till plain & moraine & outwash plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan","R111CY012IN"
755303,"111C",NA,"Adrian",2397005,"IN149","Starke County, Indiana",162614,2657311,"2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,3,"histosols","terric haplosaprists","Sandy or sandy-skeletal, mixed, euic, mesic Terric Haplosaprists","very poorly",1,86,250,0.4,0,0,0,49,20.0000002980232,5.34000015258789,0.8,38.4,2.98666666666667,1.28,26.4453333536784,38.2400004267693,"none",86,0.899999976158142,"organic, herbaceous material & glaciofluvial deposits",NA,"lake plain & till plain & moraine & outwash plain & depression","yes","no",0,"12-GRR Grand Rapids, Michigan","R111CY012IN"
755303,"111C",NA,"Maumee",2397007,"IN073","Jasper County, Indiana",161356,2657311,"2w64q","Houghton muck, drained, 0 to 1 percent slopes",18.1928286486684,FALSE,2,"mollisols","typic endoaquolls","Sandy, mixed, mesic Typic Endoaquolls","poorly",1,155,250,0,85,10,5,3,5.49999997019768,6.69999980926514,0.613333333333333,88.68,7.54666666666667,3.77333333333333,1.46666666666667,13.7399998009205,"none",58,0,"outwash",NA,"lake plain & till plain & moraine & outwash plain & depression","yes","no",25,"12-GRR Grand Rapids, Michigan","R111CY002IN"
771273,"111C",NA,"Brookston",2429852,"IN085","Kosciusko County, Indiana",160888,2671630,"2wp1m","Miami loam, 2 to 6 percent slopes",18.0762382511326,FALSE,6,"mollisols","typic argiaquolls","Fine-loamy, mixed, superactive, mesic Typic Argiaquolls","poorly",1,112,250,2.5,37.5,37,25.5,2.375,9.75000001490116,6.69999980926514,2.92666666666667,36.78,37.2533333333333,25.9666666666667,1.49833333333333,24.3300005942583,"none",25,0,"till, unspecified",NA,"depression & drainageway","yes","no",25,"12-FIN Findlay, Ohio","R111CY005IN"
771273,"111C",NA,"Brookston",2429852,"IN151","Steuben County, Indiana",160213,2671630,"2wp1m","Miami loam, 2 to 6 percent slopes",18.0762382511326,FALSE,6,"mollisols","typic argiaquolls","Fine-loamy, mixed, superactive, mesic Typic Argiaquolls","poorly",1,112,250,2.5,37.5,37,25.5,2.375,9.75000001490116,6.69999980926514,2.92666666666667,36.78,37.2533333333333,25.9666666666667,1.49833333333333,24.3300005942583,"none",25,0,"till, unspecified",NA,"depression & drainageway","yes","no",25,"12-FIN Findlay, Ohio","R111CY005IN"
771273,"111C",NA,"Miami",2429851,"IN085","Kosciusko County, Indiana",160888,2671630,"2wp1m","Miami loam, 2 to 6 percent slopes",18.0762382511326,TRUE,85,"alfisols","oxyaquic hapludalfs","Fine-loamy, mixed, active, mesic Oxyaquic Hapludalfs","moderately well",3,79,250,3.08,40.54,37.22,22.24,1.24,8.19000032544136,6.29799993515015,4.64,38.38,39.1333333333333,22.4866666666667,0.746666666666667,15.3900005016476,"none",23,0,"till, unspecified",NA,"moraine","no","no",100,"12-FIN Findlay, Ohio","R111CY006IN"
