"","dmuiid","lmapunitiid","muiid","MLRARSYM","Count","percentmlra","pmlra","mu.total","affinity","LRU","best","ofbest","compname","coiid","areasymbol","areaname","nationalmusym","muname","tgs","majcompflag","comppct_r","taxorder","taxsubgrp","taxclname","drainagecl","slope_r","carbdepth","rockdepth","T50_frag","T50_sand","T50_silt","T50_clay","T50_OM","T50_AWC","T50_pH","T150_frag","T150_sand","T150_silt","T150_clay","T150_OM","T150_AWC","flood","humicdepth","ec","pmkind","pmorigin","landform_string","hydricrating","Bhs","Water_Table","grpname"
"410349",865949,162563,2751505,"111C",2706,0.0266433853758928,0.495354293518539,0.8145675754777,60.8119336481126,"111C",60.8119336481126,100,"Chelsea",2743224,"IN049","Fulton County, Indiana","2zc57","Chelsea fine sand, 2 to 6 percent slopes",18.3725744422729,TRUE,93,"entisols","lamellic udipsamments","Mixed, mesic Lamellic Udipsamments","excessively",4,250,250,0,92.9,4.26,2.84,0.536000001728535,4.79000011831522,6.08399991989136,0,94.3,3.06666666666667,2.63333333333333,0.276666668703159,14.7900002673268,"none",0,0,"eolian sands",NA,"dune","no","no",250,"12-GRR Grand Rapids, Michigan"
"410352",865949,161841,2751505,"111C",40611,0.399857547487207,0.495354293518539,0.8145675754777,60.8119336481126,"111C",60.8119336481126,100,"Brems",2743225,"IN181","White County, Indiana","2zc57","Chelsea fine sand, 2 to 6 percent slopes",18.3725744422729,FALSE,3,"entisols","aquic udipsamments","Mixed, mesic Aquic Udipsamments","moderately well",1,250,250,5,81.92,13,5.08,0.96,5.49999997019768,6.19999980926514,5,85.0866666666667,10.3,4.61333333333333,0.518333333333333,13.2599999830127,"none",0,0,"outwash & eolian sands",NA,"outwash plain & dune field","no","no",100,"12-GRR Grand Rapids, Michigan"
"410356",865949,272523,2751505,"111C",2740,0.0269781507501649,0.495354293518539,0.8145675754777,60.8119336481126,"111C",60.8119336481126,100,"Boyer",2743227,"IN113","Noble County, Indiana","2zc57","Chelsea fine sand, 2 to 6 percent slopes",18.3725744422729,FALSE,1,"alfisols","typic hapludalfs","Coarse-loamy, mixed, semiactive, mesic Typic Hapludalfs","well",4,76,250,22.8,60,25,15,1.09,8.20999993383884,6.53199996948242,31.5333333333333,77.2666666666667,14.1466666666667,8.58666666666667,0.53,14.5899997912347,"none",21,0,"drift & glaciofluvial deposits",NA,"moraine & outwash plain","no","no",250,"12-GRR Grand Rapids, Michigan"
"410359",865949,162563,2751505,"111C",2706,0.0266433853758928,0.495354293518539,0.8145675754777,60.8119336481126,"111C",60.8119336481126,100,"Brems",2743225,"IN049","Fulton County, Indiana","2zc57","Chelsea fine sand, 2 to 6 percent slopes",18.3725744422729,FALSE,3,"entisols","aquic udipsamments","Mixed, mesic Aquic Udipsamments","moderately well",1,250,250,5,81.92,13,5.08,0.96,5.49999997019768,6.19999980926514,5,85.0866666666667,10.3,4.61333333333333,0.518333333333333,13.2599999830127,"none",0,0,"outwash & eolian sands",NA,"outwash plain & dune field","no","no",100,"12-GRR Grand Rapids, Michigan"
"410364",865949,161841,2751505,"111C",40611,0.399857547487207,0.495354293518539,0.8145675754777,60.8119336481126,"111C",60.8119336481126,100,"Boyer",2743227,"IN181","White County, Indiana","2zc57","Chelsea fine sand, 2 to 6 percent slopes",18.3725744422729,FALSE,1,"alfisols","typic hapludalfs","Coarse-loamy, mixed, semiactive, mesic Typic Hapludalfs","well",4,76,250,22.8,60,25,15,1.09,8.20999993383884,6.53199996948242,31.5333333333333,77.2666666666667,14.1466666666667,8.58666666666667,0.53,14.5899997912347,"none",21,0,"drift & glaciofluvial deposits",NA,"moraine & outwash plain","no","no",250,"12-GRR Grand Rapids, Michigan"
"410370",865949,161841,2751505,"111C",40611,0.399857547487207,0.495354293518539,0.8145675754777,60.8119336481126,"111C",60.8119336481126,100,"Tracy",2743226,"IN181","White County, Indiana","2zc57","Chelsea fine sand, 2 to 6 percent slopes",18.3725744422729,FALSE,2,"alfisols","ultic hapludalfs","Coarse-loamy, mixed, active, mesic Ultic Hapludalfs","well",3,250,250,12.46,58.62,30.14,11.24,1.095,7.45999993383884,4.89200010299683,15.46,59.54,25.9333333333333,14.5266666666667,0.865,21.4599999934435,"none",0,0,"outwash & outwash",NA,"outwash plain","no","no",250,"12-GRR Grand Rapids, Michigan"
"410373",865949,160192,2751505,"111C",1045,0.0102891122386578,0.495354293518539,0.8145675754777,60.8119336481126,"111C",60.8119336481126,100,"Brems",2743225,"IN151","Steuben County, Indiana","2zc57","Chelsea fine sand, 2 to 6 percent slopes",18.3725744422729,FALSE,3,"entisols","aquic udipsamments","Mixed, mesic Aquic Udipsamments","moderately well",1,250,250,5,81.92,13,5.08,0.96,5.49999997019768,6.19999980926514,5,85.0866666666667,10.3,4.61333333333333,0.518333333333333,13.2599999830127,"none",0,0,"outwash & eolian sands",NA,"outwash plain & dune field","no","no",100,"12-GRR Grand Rapids, Michigan"
"410377",865949,161841,2751505,"111C",40611,0.399857547487207,0.495354293518539,0.8145675754777,60.8119336481126,"111C",60.8119336481126,100,"Chelsea",2743224,"IN181","White County, Indiana","2zc57","Chelsea fine sand, 2 to 6 percent slopes",18.3725744422729,TRUE,93,"entisols","lamellic udipsamments","Mixed, mesic Lamellic Udipsamments","excessively",4,250,250,0,92.9,4.26,2.84,0.536000001728535,4.79000011831522,6.08399991989136,0,94.3,3.06666666666667,2.63333333333333,0.276666668703159,14.7900002673268,"none",0,0,"eolian sands",NA,"dune","no","no",250,"12-GRR Grand Rapids, Michigan"
"410379",865949,272595,2751505,"111C",3208,0.0315860976666164,0.495354293518539,0.8145675754777,60.8119336481126,"111C",60.8119336481126,100,"Brems",2743225,"IN087","Lagrange County, Indiana","2zc57","Chelsea fine sand, 2 to 6 percent slopes",18.3725744422729,FALSE,3,"entisols","aquic udipsamments","Mixed, mesic Aquic Udipsamments","moderately well",1,250,250,5,81.92,13,5.08,0.96,5.49999997019768,6.19999980926514,5,85.0866666666667,10.3,4.61333333333333,0.518333333333333,13.2599999830127,"none",0,0,"outwash & eolian sands",NA,"outwash plain & dune field","no","no",100,"12-GRR Grand Rapids, Michigan"
"410387",865949,272595,2751505,"111C",3208,0.0315860976666164,0.495354293518539,0.8145675754777,60.8119336481126,"111C",60.8119336481126,100,"Metea",2743228,"IN087","Lagrange County, Indiana","2zc57","Chelsea fine sand, 2 to 6 percent slopes",18.3725744422729,FALSE,1,"alfisols","arenic hapludalfs","Loamy, mixed, active, mesic Arenic Hapludalfs","well",4,122,250,0,85.0600021362305,9.14000015258789,5.8,0.65,7.50000029802322,6.08000011444092,4.34,62.9706679789225,22.015999844869,15.0133333333333,0.383333333333333,19.5900004729629,"none",0,0,"till, unspecified & till, unspecified",NA,"moraine","no","no",250,"12-GRR Grand Rapids, Michigan"
"410391",865949,161841,2751505,"111C",40611,0.399857547487207,0.495354293518539,0.8145675754777,60.8119336481126,"111C",60.8119336481126,100,"Metea",2743228,"IN181","White County, Indiana","2zc57","Chelsea fine sand, 2 to 6 percent slopes",18.3725744422729,FALSE,1,"alfisols","arenic hapludalfs","Loamy, mixed, active, mesic Arenic Hapludalfs","well",4,122,250,0,85.0600021362305,9.14000015258789,5.8,0.65,7.50000029802322,6.08000011444092,4.34,62.9706679789225,22.015999844869,15.0133333333333,0.383333333333333,19.5900004729629,"none",0,0,"till, unspecified & till, unspecified",NA,"moraine","no","no",250,"12-GRR Grand Rapids, Michigan"
"410397",865949,272523,2751505,"111C",2740,0.0269781507501649,0.495354293518539,0.8145675754777,60.8119336481126,"111C",60.8119336481126,100,"Tracy",2743226,"IN113","Noble County, Indiana","2zc57","Chelsea fine sand, 2 to 6 percent slopes",18.3725744422729,FALSE,2,"alfisols","ultic hapludalfs","Coarse-loamy, mixed, active, mesic Ultic Hapludalfs","well",3,250,250,12.46,58.62,30.14,11.24,1.095,7.45999993383884,4.89200010299683,15.46,59.54,25.9333333333333,14.5266666666667,0.865,21.4599999934435,"none",0,0,"outwash & outwash",NA,"outwash plain","no","no",250,"12-GRR Grand Rapids, Michigan"
"410400",865949,162563,2751505,"111C",2706,0.0266433853758928,0.495354293518539,0.8145675754777,60.8119336481126,"111C",60.8119336481126,100,"Boyer",2743227,"IN049","Fulton County, Indiana","2zc57","Chelsea fine sand, 2 to 6 percent slopes",18.3725744422729,FALSE,1,"alfisols","typic hapludalfs","Coarse-loamy, mixed, semiactive, mesic Typic Hapludalfs","well",4,76,250,22.8,60,25,15,1.09,8.20999993383884,6.53199996948242,31.5333333333333,77.2666666666667,14.1466666666667,8.58666666666667,0.53,14.5899997912347,"none",21,0,"drift & glaciofluvial deposits",NA,"moraine & outwash plain","no","no",250,"12-GRR Grand Rapids, Michigan"
"410404",865949,162563,2751505,"111C",2706,0.0266433853758928,0.495354293518539,0.8145675754777,60.8119336481126,"111C",60.8119336481126,100,"Tracy",2743226,"IN049","Fulton County, Indiana","2zc57","Chelsea fine sand, 2 to 6 percent slopes",18.3725744422729,FALSE,2,"alfisols","ultic hapludalfs","Coarse-loamy, mixed, active, mesic Ultic Hapludalfs","well",3,250,250,12.46,58.62,30.14,11.24,1.095,7.45999993383884,4.89200010299683,15.46,59.54,25.9333333333333,14.5266666666667,0.865,21.4599999934435,"none",0,0,"outwash & outwash",NA,"outwash plain","no","no",250,"12-GRR Grand Rapids, Michigan"
"410408",865949,272595,2751505,"111C",3208,0.0315860976666164,0.495354293518539,0.8145675754777,60.8119336481126,"111C",60.8119336481126,100,"Tracy",2743226,"IN087","Lagrange County, Indiana","2zc57","Chelsea fine sand, 2 to 6 percent slopes",18.3725744422729,FALSE,2,"alfisols","ultic hapludalfs","Coarse-loamy, mixed, active, mesic Ultic Hapludalfs","well",3,250,250,12.46,58.62,30.14,11.24,1.095,7.45999993383884,4.89200010299683,15.46,59.54,25.9333333333333,14.5266666666667,0.865,21.4599999934435,"none",0,0,"outwash & outwash",NA,"outwash plain","no","no",250,"12-GRR Grand Rapids, Michigan"
"410409",865949,160192,2751505,"111C",1045,0.0102891122386578,0.495354293518539,0.8145675754777,60.8119336481126,"111C",60.8119336481126,100,"Tracy",2743226,"IN151","Steuben County, Indiana","2zc57","Chelsea fine sand, 2 to 6 percent slopes",18.3725744422729,FALSE,2,"alfisols","ultic hapludalfs","Coarse-loamy, mixed, active, mesic Ultic Hapludalfs","well",3,250,250,12.46,58.62,30.14,11.24,1.095,7.45999993383884,4.89200010299683,15.46,59.54,25.9333333333333,14.5266666666667,0.865,21.4599999934435,"none",0,0,"outwash & outwash",NA,"outwash plain","no","no",250,"12-GRR Grand Rapids, Michigan"
"410410",865949,272595,2751505,"111C",3208,0.0315860976666164,0.495354293518539,0.8145675754777,60.8119336481126,"111C",60.8119336481126,100,"Boyer",2743227,"IN087","Lagrange County, Indiana","2zc57","Chelsea fine sand, 2 to 6 percent slopes",18.3725744422729,FALSE,1,"alfisols","typic hapludalfs","Coarse-loamy, mixed, semiactive, mesic Typic Hapludalfs","well",4,76,250,22.8,60,25,15,1.09,8.20999993383884,6.53199996948242,31.5333333333333,77.2666666666667,14.1466666666667,8.58666666666667,0.53,14.5899997912347,"none",21,0,"drift & glaciofluvial deposits",NA,"moraine & outwash plain","no","no",250,"12-GRR Grand Rapids, Michigan"
"410466",865952,272596,2751510,"111C",2584,0.0254421684446811,0.271484872494269,0.546261267358428,49.6987227022513,"111C",49.6987227022513,100,"Metea",2743234,"IN087","Lagrange County, Indiana","2zc5d","Chelsea fine sand, 6 to 12 percent slopes",18.4101433815536,FALSE,1,"alfisols","arenic hapludalfs","Loamy, mixed, active, mesic Arenic Hapludalfs","well",9,122,250,0,85.0600021362305,9.14000015258789,5.8,0.65,7.50000029802322,6.08000011444092,4.34,62.9706679789225,22.015999844869,15.0133333333333,0.383333333333333,19.5900004729629,"none",0,0,"till, unspecified & till, unspecified",NA,"moraine","no","no",250,"12-GRR Grand Rapids, Michigan"
"410472",865952,272596,2751510,"111C",2584,0.0254421684446811,0.271484872494269,0.546261267358428,49.6987227022513,"111C",49.6987227022513,100,"Chelsea",2743229,"IN087","Lagrange County, Indiana","2zc5d","Chelsea fine sand, 6 to 12 percent slopes",18.4101433815536,TRUE,94,"entisols","lamellic udipsamments","Mixed, mesic Lamellic Udipsamments","excessively",9,250,250,0,92.9,4.26,2.84,0.536000001728535,4.79000011831522,6.08399991989136,0,94.3,3.06666666666667,2.63333333333333,0.276666668703159,14.7900002673268,"none",0,0,"eolian sands",NA,"dune","no","no",250,"12-GRR Grand Rapids, Michigan"
"410474",865952,184922,2751510,"111C",6467,0.063674343394641,0.271484872494269,0.546261267358428,49.6987227022513,"111C",49.6987227022513,100,"Brems",2743233,"IN131","Pulaski County, Indiana","2zc5d","Chelsea fine sand, 6 to 12 percent slopes",18.4101433815536,FALSE,2,"entisols","aquic udipsamments","Mixed, mesic Aquic Udipsamments","moderately well",3,250,250,5,81.92,13,5.08,0.96,5.49999997019768,6.19999980926514,5,85.0866666666667,10.3,4.61333333333333,0.518333333333333,13.2599999830127,"none",0,0,"outwash & eolian sands",NA,"outwash plain & dune field","no","no",100,"12-GRR Grand Rapids, Michigan"
"410478",865952,272596,2751510,"111C",2584,0.0254421684446811,0.271484872494269,0.546261267358428,49.6987227022513,"111C",49.6987227022513,100,"Riddles",2743231,"IN087","Lagrange County, Indiana","2zc5d","Chelsea fine sand, 6 to 12 percent slopes",18.4101433815536,FALSE,2,"alfisols","typic hapludalfs","Fine-loamy, mixed, active, mesic Typic Hapludalfs","well",9,119,250,5.56,43.72,40.92,15.36,1.65,8.58000034093857,6.64,7.14,44.0666666666667,36.88,19.0533333333333,0.946666666666667,22.6500006690621,"none",36,0,"till, unspecified",NA,"moraine","no","no",250,"12-GRR Grand Rapids, Michigan"
"410479",865952,160193,2751510,"111C",777,0.0076503734061599,0.271484872494269,0.546261267358428,49.6987227022513,"111C",49.6987227022513,100,"Morocco",2743232,"IN151","Steuben County, Indiana","2zc5d","Chelsea fine sand, 6 to 12 percent slopes",18.4101433815536,FALSE,1,"entisols","aquic udipsamments","Mixed, mesic Aquic Udipsamments","somewhat poorly",1,250,250,0,81.74,11.1,7.16,1.05599996685982,5.21000003069639,5.21,0.393333333333333,86.9066666666667,7.34,5.75333333333333,0.473333326131105,12.850000012666,"none",21,0,"eolian sands & outwash",NA,"dune field & outwash plain","no","no",50,"12-GRR Grand Rapids, Michigan"
"410482",865952,161842,2751510,"111C",16123,0.158747709687923,0.271484872494269,0.546261267358428,49.6987227022513,"111C",49.6987227022513,100,"Morocco",2743232,"IN181","White County, Indiana","2zc5d","Chelsea fine sand, 6 to 12 percent slopes",18.4101433815536,FALSE,1,"entisols","aquic udipsamments","Mixed, mesic Aquic Udipsamments","somewhat poorly",1,250,250,0,81.74,11.1,7.16,1.05599996685982,5.21000003069639,5.21,0.393333333333333,86.9066666666667,7.34,5.75333333333333,0.473333326131105,12.850000012666,"none",21,0,"eolian sands & outwash",NA,"dune field & outwash plain","no","no",50,"12-GRR Grand Rapids, Michigan"
"410491",865952,184922,2751510,"111C",6467,0.063674343394641,0.271484872494269,0.546261267358428,49.6987227022513,"111C",49.6987227022513,100,"Metea",2743234,"IN131","Pulaski County, Indiana","2zc5d","Chelsea fine sand, 6 to 12 percent slopes",18.4101433815536,FALSE,1,"alfisols","arenic hapludalfs","Loamy, mixed, active, mesic Arenic Hapludalfs","well",9,122,250,0,85.0600021362305,9.14000015258789,5.8,0.65,7.50000029802322,6.08000011444092,4.34,62.9706679789225,22.015999844869,15.0133333333333,0.383333333333333,19.5900004729629,"none",0,0,"till, unspecified & till, unspecified",NA,"moraine","no","no",250,"12-GRR Grand Rapids, Michigan"
"410500",865952,184922,2751510,"111C",6467,0.063674343394641,0.271484872494269,0.546261267358428,49.6987227022513,"111C",49.6987227022513,100,"Chelsea",2743229,"IN131","Pulaski County, Indiana","2zc5d","Chelsea fine sand, 6 to 12 percent slopes",18.4101433815536,TRUE,94,"entisols","lamellic udipsamments","Mixed, mesic Lamellic Udipsamments","excessively",9,250,250,0,92.9,4.26,2.84,0.536000001728535,4.79000011831522,6.08399991989136,0,94.3,3.06666666666667,2.63333333333333,0.276666668703159,14.7900002673268,"none",0,0,"eolian sands",NA,"dune","no","no",250,"12-GRR Grand Rapids, Michigan"
"410504",865952,161842,2751510,"111C",16123,0.158747709687923,0.271484872494269,0.546261267358428,49.6987227022513,"111C",49.6987227022513,100,"Chelsea",2743229,"IN181","White County, Indiana","2zc5d","Chelsea fine sand, 6 to 12 percent slopes",18.4101433815536,TRUE,94,"entisols","lamellic udipsamments","Mixed, mesic Lamellic Udipsamments","excessively",9,250,250,0,92.9,4.26,2.84,0.536000001728535,4.79000011831522,6.08399991989136,0,94.3,3.06666666666667,2.63333333333333,0.276666668703159,14.7900002673268,"none",0,0,"eolian sands",NA,"dune","no","no",250,"12-GRR Grand Rapids, Michigan"
"410505",865952,272524,2751510,"111C",1622,0.015970277560864,0.271484872494269,0.546261267358428,49.6987227022513,"111C",49.6987227022513,100,"Chelsea",2743229,"IN113","Noble County, Indiana","2zc5d","Chelsea fine sand, 6 to 12 percent slopes",18.4101433815536,TRUE,94,"entisols","lamellic udipsamments","Mixed, mesic Lamellic Udipsamments","excessively",9,250,250,0,92.9,4.26,2.84,0.536000001728535,4.79000011831522,6.08399991989136,0,94.3,3.06666666666667,2.63333333333333,0.276666668703159,14.7900002673268,"none",0,0,"eolian sands",NA,"dune","no","no",250,"12-GRR Grand Rapids, Michigan"
"410506",865952,161842,2751510,"111C",16123,0.158747709687923,0.271484872494269,0.546261267358428,49.6987227022513,"111C",49.6987227022513,100,"Brems",2743233,"IN181","White County, Indiana","2zc5d","Chelsea fine sand, 6 to 12 percent slopes",18.4101433815536,FALSE,2,"entisols","aquic udipsamments","Mixed, mesic Aquic Udipsamments","moderately well",3,250,250,5,81.92,13,5.08,0.96,5.49999997019768,6.19999980926514,5,85.0866666666667,10.3,4.61333333333333,0.518333333333333,13.2599999830127,"none",0,0,"outwash & eolian sands",NA,"outwash plain & dune field","no","no",100,"12-GRR Grand Rapids, Michigan"
"410509",865952,272596,2751510,"111C",2584,0.0254421684446811,0.271484872494269,0.546261267358428,49.6987227022513,"111C",49.6987227022513,100,"Brems",2743233,"IN087","Lagrange County, Indiana","2zc5d","Chelsea fine sand, 6 to 12 percent slopes",18.4101433815536,FALSE,2,"entisols","aquic udipsamments","Mixed, mesic Aquic Udipsamments","moderately well",3,250,250,5,81.92,13,5.08,0.96,5.49999997019768,6.19999980926514,5,85.0866666666667,10.3,4.61333333333333,0.518333333333333,13.2599999830127,"none",0,0,"outwash & eolian sands",NA,"outwash plain & dune field","no","no",100,"12-GRR Grand Rapids, Michigan"
